,"April 1, 2020 ‚ The Governor announced the President approved the governor‚Äôs request for a major disaster declaration to provide relief for state and local response efforts associated with emergency protective measures, such as emergency operations center operations, fire and police services, emergency medical care, sheltering, among other things."
,"April 2, 2020 ‚ The Governor announced several state actions to strengthen response and recovery efforts:"
,Extending the stay and home order through May 1;
,"Creating an Economic Advisory Board to assist the administration work through the economic issues facing Ohio; and,"
,Implementing a website geared toward matching essential businesses with Ohioans who are able and willing to work as an essential employee.
,"April 3, 2020 ‚ The Governor announced that The Ohio State University Wexner Medical Center is partnering with the Ohio Department of Health to help increase the availability of testing supplies."
,"April 3, 2020 ‚ Lt. Governor Jon Husted announced that Battelle and JobsOhio have partnered to provide free N95 masks sanitizing for hospitals for the next two weeks."
,"April 3, 2020 ‚ The Governor announced that he recommended the early release of 38 prison inmates. To this end, the Governor will send a letter to the judges who presided over these cases and encourage them to grant early release."
,"April 3, 2020 ‚ The Ohio Department of Education released a special guide to assist schools, educators, students, parents, and caregivers as they navigate remote learning."
,"April 4, 2020 ‚ The Governor, Lt. Governor, and the Director of the Ohio Department of Health urged Ohioans to begin wearing cloth masks while in public."
,"April 4, 2020 ‚ The Governor signed an executive order allowing Ohioans to more easily access telehealth services from individual counselors, social workers, and marriage and family counselors."
,"April 4, 2020 ‚ Lt. Governor Husted announced that BroadbandOhio has been working with providers to find public WiFi locations for Ohioans who may not otherwise have access to internet from home. A list of hotspot finders and locations by provider can be found here."
,"April 4, 2020 ‚ The JobsOhio Innovation Fund will make loans available to eligible businesses during the COVID-19 crisis. They will use convertible loans, side by side with cash co-invested from existing investors, toward Ohio‚Äôs most promising and innovative companies."
,"April 6, 2020 ‚ The Governor announced six sites have been selected as alternative care facilities to increase medical surge."
,"April 6, 2020 ‚ The Governor authorized the Ohio National Guard to assist in the Elkton Federal Correctional Institution‚Äôs infirmary with non-COVID-19 cases and with patients who are showing symptoms of the disease."
,"April 7, 2020 ‚ The Ohio Liquor Control Commission passed an emergency rule, allowing establishments with an existing on-premises liquor permit to sell and deliver alcohol for off-premises consumption."
,"April 7, 2020 ‚ The Ohio Development Services Agency established the Office of Small Business Relief, that will:"
,Serve as the lead state agency for administering federal recovery funds for small business support and recovery;
,"Work with federal, state, and local partners to evaluate and determine possible regulatory reforms that encourage employment and job creation; and,"
,Coordinate efforts of Ohio‚Äôs Small Business Development Centers and Minority Business Assistance Centers.
,"April 7, 2020 ‚ The Ohio Department of Rehabilitation and Corrections recommended that certain inmates scheduled to be released in the next 90 days be released sooner to allow for increased social distancing between prison staff and inmates."
,"April 7, 2020 ‚ The Ohio Department of Job and Family Services announced that those who did not already receive the maximum monthly allotment for their household size from the Supplemental Nutrition Assistance Program in March will be issued an additional payment beginning this week."
,"April 8, 2020 ‚ The Governor requested the Ohio Bureau of Workers‚Äô Compensation to provide $1.6 billion to Ohio employers, equal to 100 percent of the premium employers paid in policy year 2018."
,"April 9, 2020 ‚ The Governor announced that through the Ohio Manufacturing Alliance, 19 manufacturers have partnered with three hospital groups to begin large scale production of face shields."
,"April 9, 2020 ‚ The Lt. Governor announced that The Christ Hospital Linder Research Center in Cincinnati received approval from the U.S. Food and Drug Administration to begin treating high-risk patients with convalescent plasma, an approach that holds potential for reducing a patient‚Äôs risk of dying."
,"April 9, 2020 ‚ In partnership with the Ohio Manufacturing Alliance, JobsOhio is connecting and aligning resources through its network partners to help companies accelerate their ability to produce PPE."
,"April 10, 2020 ‚ JobsOhio is subsidizing up to $250,000 toward the first two-week supply of PPE for health care workers and first responders at no cost through a partnership with Battelle."
,"April 10, 2020 ‚ The Governor announced that Medicaid managed care plans and MyCare Ohio plans have reached an agreement to ease several pharmacy benefit restrictions."
,"April 10, 2020 ‚ The Lt. Governor announced that the U.S. Food and Drug Administration granted STERIS Healthcare in Mentor a temporary Emergency Use Authorization for contaminating compatible N95 and N95-equivalent respirators."
,"April 10, 2020 ‚ The Governor announced that JobsOhio has procured more than 1 million ounces of Ohio distillery made hand sanitizer, to be distributed to the Ohio Association foodbanks."
,"April 10, 2020 ‚ The Governor announced a temporary permit from the Ohio Department of Transportation that will allow food vendors to sell food to truck drivers and other essential personnel who stop at any of the state‚Äôs 86 rest areas."
,"April 13, 2020 ‚ The Department of Health issued an order requiring long-term care facilities to notify residents and families within 24 hours of a resident or staff member testing positive for the virus."
,"April 13, 2020 ‚ The Department of Health issued an order restricted the sale of in-person liquor in six border counties to Ohio residents."
,"April 13, 2020 ‚ The Governor authorized members of the Ohio National Guard to support the Department of Rehabilitation and Correction (ODRC) medical staff at the Pickaway Correctional Institution."
,"April 14, 2020 ‚ The Department of Health issued an order requiring local health departments to provide to their jurisdictions‚Äô dispatch agency or agencies the names and address of COVID-19 positive individuals."
,"April 14, 2020 ‚ The Lt. Governor announced that 667 critical employers ‚ including Amazon, Walmart, and CVS Health ‚ have listed roughly 41,000 essential job openings on the state‚Äôs job search portal."
,"April 15, 2020 ‚ The Governor asked the Ohio Hospital Association to begin developing a plan to begin treating patients whose non-COVID-19 elective procedures were delayed or deferred during the emergency."
,"April 15, 2020 ‚ The Governor announced the expansion of Ohio‚Äôs partnership with Battelle to extend their sterilization services to law enforcement agencies and EMS providers."
,"April 15, 2020 ‚ The Governor announced the Ohio State University will be creating viral transport media, such as sterile solution needed to transport the swabs."
,"April 15, 2020 ‚ The Governor announced the early release of 105 prison inmates who had been scheduled to be released in the next 90 days."
,"April 16, 2020 ‚ The Governor announced they are working closely with the governors of Illinois, Indiana, Kentucky, Michigan, Minnesota and Wisconsin to reopen the region‚Äôs economy in a coordinated way."
,"April 16, 2020 ‚ The Governor announced the state will begin a phased reopening of the state economy on May 1."
,"April 17, 2020 ‚ The Governor announced comprehensive testing of inmates has begun at Marion Correctional Institution, Pickaway Correctional Institution and Franklin Medical Center."
,"April 20, 2020 ‚ The Governor announced that K-12 schools will remain closed for the remainder of the 2019 ‚ 2020 academic year."
,"April 20, 2020 ‚ The Governor formed the Minority Health Strike Force to examine the disproportionate impacts of COVID-19 on minority groups in Ohio and across the country."
,"April 20, 2020 ‚ The Governor directed the Ohio Department of Health to collect more specific information regarding cases of COVID-19 in nursing homes, assisted living facilities and hospitals."
,"April 20, 2020 ‚ The Governor announced LabCorp and Quest no longer have a backlog of samples and have added more testing capacity to process testing samples received from hospitals."
,"April 21, 2020 ‚ The Governor announced the formation of a testing strike team that will work to secure reliable sources of reagents and testing supplies for COVID-19."
,"April 21, 2020 ‚ The Governor announced the Ohio Department of Agriculture has waived the required $50,000 local match for the Agriculture Society Facilities Grant Program to assist local budgets and businesses‚Äô bottom lines."
,"April 21, 2020 ‚ JobsOhio announced a new partnership to support Peoples Bank and First Federal-Home Savings Bank‚Äôs existing small business clients in Ohio. The partnership will help small businesses maintain operations and payroll during the COVID-19 pandemic.  JobsOhio has committed up to $50 million in assistance."
,"April 21, 2020 ‚ The Governor announced the Ohio Bureau of Workers‚Äô Compensation board of directors approved the distribution of 170,000 dividend checks over the next five days to private employers and local governments."
,"April 22, 2020 ‚ The Director of the Ohio Department of Health issued an order that directs healthcare providers in hospitals and outpatient surgery centers to reassess procedures and surgeries that were postponed."
,"April 22, 2020 ‚ The Ohio Department of Mental Health and Addiction Services launched a mental health COVID CareLine."
,"April 24, 2020 ‚ The Governor announced the Testing Strike Team reached an agreement with Thermo Fisher to substantially expand testing capacity throughout the state."
,"April 24, 2020 ‚ The Governor announced ROE Dental Laboratory in Cleveland will manufacture up to 1 million testing swabs to support the state‚Äôs testing efforts."
,"April 24, 2020 ‚ The Governor announced the state partnered with Massachusetts-based Partners in Health to bring needed resources to increase the state‚Äôs ability to trace contact exposure to the virus."
,"April 24, 2020 ‚ The Governor announced the state will cover the costs to keep more than 200 youth who are aging out of foster care in the foster care system until the pandemic ends."
,"April 24, 2020- The Centers for Medicare & Medicaid Services (CMS) approved Ohio‚Äôs request for a Section 1135 Medicaid waiver. The approved waiver enables Ohio to provide flexibilities in Medicaid provider screening and enrollment, lift prior authorization requirements, allow for reimbursement facility services in alternative settings, and waive public comment and tribal consultation requirements for certain changes to the Medicaid state plan"
,"April 28, 2020 ‚ The Governor announced the state will not require customers entering retail establishments to wear face coverings; however, wearing face masks in public is still strongly recommended."
,"April 28, 2020 ‚ The Governor established two separate advisory groups to develop best practices for reopening dine-in restaurants, barbershops, and salons."
,"April 29, 2020 ‚ The Governor announced the state has shipped 4.1 million pieces of personal protective equipment (PPE) to local emergency management agencies (EMAs) across Ohio, the largest one-time distribution of PPE from the state to local EMAs in Ohio‚Äôs history."
,"April 29, 2020 ‚ The Governor announced at least $16 million in grant funding is available for local law enforcement agencies to support:"
,Taking measures to help prevent the spread of COVID-19 such as purchasing cleaning supplies and personal protective equipment;
,"Taking measures to prepare for COVID-19 such as supporting proper planning, staffing, and communications to ensure effective operations and maintain the safety of criminal justice employees, citizens, and correctional populations; and,"
,"Taking measures to respond to the spread of COVID-19 such as medical visits, hospitalizations, purchasing medical supplies, and securing alternative housing."
,"April 29, 2020 ‚ The Department of Education and Department of Health issued the following suggestions for local schools and health departments:"
,Virtual graduation ceremonies (preferred);
,"Drive-in ceremonies where students drive to a designated location at a designated time to get their diplomas; and,"
,Outdoor ceremonies with 10 people or less who are socially distanced.
,"May 1, 20202 ‚ The Governor issued a ‚ÄúStay Safe Ohio Order,‚Äù which incorporates the reopening of businesses and services announced as part of the Responsible Restart Ohio plan."
,"May 4, 2020 ‚ The Governor outlined three priority testing categories made possible through a steady supply of testing reagent and swabs through a partnership with Ohio, Thermo Fisher, and ROE Dental Scientific."
,"May 4, 2020 ‚ The Lt. Governor announced that Ohio Bureau of Motor Vehicle deputy registrars around the state may begin reopening as early as the end of the month."
,"May 7, 2020 ‚ The Governor announced the next phase of the Responsible RestartOhio plan as it relates to restaurants, bars, and personal care services. These entities in Ohio will be permitted to reopen as follows:"
,May 15: Outdoor dining and personal care services
,May 21: Dine-in service
,"May 12, 2020 ‚ The Governor announced the Ohio Department of Job and Family Services received federal approval for its Pandemic EBT Plan, which will allow the agency to distribute SNAP benefits to 850,000 students across Ohio who relied on free or reduced-price meal programs when school was in session to have access to a hot, nutritious meal."
,"May 12, 2020 ‚ The Lt. Governor announced that sectors licensed by the State Medical Board of Ohio, including massage therapy, acupuncture, and cosmetic therapy will be permitted to reopen on May 15 with the implementation of proper safety measures."
,"May 12, 2020 ‚ The Governor announced tattoo and body piercing services will be permitted to reopen on May 15 with the implementation of proper safety measures."
,"May 12, 2020 ‚ The Governor announced the Staying Connected Program, which will provide a daily check-in by phone for Ohioans age 60 or older."
,"May 14, 2020 ‚ The Governor announced campgrounds will be permitted to reopen with required safety protocols beginning May 21."
,"May 14, 2020 ‚ The Governor announced horse racing (no spectators) will be permitted to open with required safety protocols beginning May 22."
,"May 14, 2020 ‚ The Governor announced Ohio Bureau of Motor Vehicles (BMV) locations, gyms and fitness centers, adult and youth sports leagues (non-contact, limited contact), and public/club pools will be permitted to reopen with required safety protocols beginning May 26."
,"May 14, 2020 ‚ The Governor announced childcare providers will be permitted to reopen with required safety protocols beginning May 31."
,"May 18, 2020 ‚ The Governor announced that the state is assembling an enforcement team to ensure that bars and restaurants are operating safely under the Responsible RestartOhio plan."
,"May 18, 2020 ‚ The Governor ordered mass testing to take place at Ohio‚Äôs two state nursing home facilities for veterans."
,"May 21, 2020 ‚ The Governor announced the following health orders have been signed:"
,Camp Safe Ohio Order to reopen campgrounds with exceptions;
,Director‚Äôs Order rescinding and maintaining portions of the Stay Safe Ohio Order; and
,Urgent Health Advisory: Ohioans Protecting Ohioans advising elderly people and those who are vulnerable because of illness to take additional precautions.
,"May 26, 2020 ‚ The Governor announced the formation of Congregate Care Unified Response Teams to test residents and staff members in Ohio‚Äôs nursing homes."
,"May 28, 2020 ‚ The Governor announced the State of Ohio Board of Pharmacy has clarified rules that allow pharmacists to order and administer tests for COVID-19."
,"May 28, 20200 ‚ The Governor announced the state expanded testing prioritization to allow partners and communities to test Ohioans in Priority Group 4 which includes testing individuals in the community to decrease community spread, including individuals with symptoms who do not meet any of first three priority groups."
,"May 28, 2020 ‚ The Governor announced a plan to lift restrictions on visitation at assisted living homes in Ohio on June 8 to allow for outdoor visitations. At a minimum, all facilities must develop a policy that includes:"
,Screening for temperatures and symptom-reporting for visitors;
,Scheduled hours and time limits for visits;
,Proper social distancing measures;
,Face coverings;
,"Resident, family, and friend education about the risks of the spread of COVID-19"
,"May 28, 2020 ‚ The Ohio Bureau of Workers‚Äô Compensation is deferring Ohio employers‚Äô premium installments for the months of June, July, and August designed to help employers focus financial resources on re-opening their businesses under the Responsible RestartOhio Plan."
,"May 28, 2020 ‚ The Governor‚Äôs Fair Advisory Group released guidelines for how county fair boards and agricultural societies can work with county health departments to safely operate junior fairs for kids."
,"May 29, 2020 ‚ The Governor announced an order signed by the Ohio Department of Health Director which revises business guidance and social distancing."
,"May 29, 2020 ‚ The Governor announced an order signed by the Ohio Department of Health Director which rescinds a previous order restricting the sale of spirituous liquor in certain instances in certain counties."
,"May 30, 2020 ‚ The Governor announced an order signed by the Ohio Department of Health Director which provides for the reopening of child care services, with exceptions."
,"June 2, 2020 ‚ The Governor announced the state intends to reopen schools in the fall, but individual starting dates will be up to each local school board."
,"June 2, 2020 ‚ The Governor announced health care providers, including dentists, may resume all surgeries and procedures that had previously been delayed if they meet safety criteria, including:"
,"Maintaining adequate inventories of PPE, supplies, equipment, and medicine;"
,"Creating a plan for the conservation and monitoring use of PPE, as well as other supplies and equipment that could include decontamination and reuse;"
,"Maintaining a reliable supply chain to support non-COVID-19 cases and to respond to an unexpected surge in COVID-19 cases, if needed;"
,"Defining processes for timely COVID-19 testing of patients and staff; and,"
,Continuing the use of telehealth whenever possible.
,"June 5, 2020 ‚ The Governor announced that a multitude of sectors, such as casinos and amusement parks, could reopening. An amended order was also signed that allows properly prepared assisted living facilities and intermediate care facilities for individuals with developmental disabilities to begin to allow outdoor visitation on June 8."
,"June 9, 2020 ‚ The Governor announced the state has delivered over 30 million pieces of PPE, whereby 27.8 million pieces have been shipped to county EMAs for local distribution."
,"June 9, 2020 ‚ The Governor announced that GOJO, an Akron-based manufacturer of hand sanitizer, and part of the Ohio Manufacturing Alliance, is expanding in Navarre and Maple Heights to meet the demand for their products."
,"June 11, 2020 ‚ The Governor announced the state is expanding testing and encourage those who want a COVID-19 test ‚including those who are low-risk or asymptomatic‚ to talk with their health care provider or contact a testing location to arrange a test."
,"June 11, 2020 ‚ The Governor announced a series of ‚Äúpop-up‚Äù testing locations, beginning with six locations in Columbus."
,"June 11, 2020 ‚ The Governor released the latest basic reproduction number or R0 for eight regions of Ohio. With the state‚Äôs interventions, the R0 for the state measured slightly lower than 1.0 on June 1. However, the state is beginning to see a slight increase in the R0 measurements in certain parts of Ohio, such as the Dayton region."
,"June 11, 2020 ‚ The Governor sent a letter to the ministerial community in Ohio to update them on the status of COVID-19 and provide suggested best practices for resuming in-person services."
,"June 11, 2020 ‚ The Lt. Governor announced the Ohio Department of Job and Family Services will receive an $8.5 million federal Employment Recovery National Dislocated Worker Grant to help reemploy individuals who lost their jobs as a result of the pandemic and to help employers rebuild their workforces."
,"June 18, 2020 ‚ The Governor announced that pop-up testing sites will surge in Montgomery County, Greene County, Clark County, Warren County, and Hamilton County, zip codes with the highest number of cases."
,"June 18, 2020 ‚ The Governor announced the creation of the Hospital PPE Readiness Stockpile, which will be compiled and stored by Ohio hospitals throughout the state."
,"June 18, 2020 ‚ The Governor issued an executive order that expands the definition of good cause for filing an unemployment claim through the state of emergency."
,"June 18, 2020 ‚ The Lt. Governor announced that Phase II of the Responsible RestartOhio plan for sports activities will allow contact practice for all sports to resume on June 22."
,"June 23, 2020 ‚ The Governor announced two public awareness campaigns aimed at spreading awareness of COVID-19 prevention measures that impact the well-being of Ohioans and the Ohio economy."
,"June 23, 2020 ‚ The Governor announced the first round of funding, approximately $2.1 million, is being distributed to 65 local criminal justice agencies as part of the Coronavirus Emergency Supplemental Funding Grant."
,"June 25, 2020 ‚ The Governor announced the reproductive rate of COVID-19 has doubled over the last 10 days in the Cincinnati region."
,"June 25, 2020 ‚ The Governor announced that the Ohio Department of Health will continue funding for the 2-1-1 service as Ohio enters into the next phase of the pandemic."
,"June 29, 2020 ‚ The Governor announced last week was the first week of increasing COVID-19 hospital utilization in Ohio after over two months of decreasing utilization since late April."
,"June 29, 2020 ‚ The Governor explained that the increase in positive COVID-19 cases is not fully due to Ohio‚Äôs increase in testing, rather it is a sign of broader community spread."
,"June 29, 2020 ‚ The Governor announced that beginning on July 20, nursing homes are permitted to begin outdoor visitation as long as all safety standards are met. When assessing their readiness to permit outdoor visitation, nursing homes should consider:"
,Case status in the surrounding community;
,Case status in the nursing home;
,Staffing levels;
,Access to adequate testing for residents and staff;
,Personal protective equipment supplies; and
,Local hospital capacity .
,"June 29, 2020 ‚ The Governor announced the extension of existing health orders through this week as his administration finalizes plans to help local schools safely reopen."
,"July 2, 2020 ‚ The Governor issued guidance for schools to safely reopen in the fall."
,"July 2, 2020 ‚ The Governor announced that going forward, Ohio will implement a new alert system that will provide health departments and community leaders data and information to combat flare-ups as they occur in different parts of the state."
,"July 2, 2020 ‚ The Governor announced the Ohio Department of Commerce‚Äôs Division Control has granted over 300 expansion requests to bars and restaurants to allow patrons more opportunities to enjoy dinner or drinks in a safe environment."
,"July 2, 2020 ‚ The Lt. Governor announced the state will now be publicly reporting ‚ÄúPresumed Recovered‚Äù as a data point."
,"July 8, 2020 ‚ The Governor signed a health order requiring face coverings in public in all counties that are designated as a red Alert Level 3 Public Health Emergency or a Purple Alert Level 4 Public Health Emergency."
,"July 9, 2020 ‚ The Governor announced that new public health data has led the Ohio Department of Health to designate 12 counties as being in a Red Alert Level 3 Public Emergency as defined by the Ohio Public Health Advisory System."
,"July 9, 2020 ‚ The Governor announced that the Ohio Department of Education developed guidance and best practices to help campuses safely reopen."
,"July 9, 2020 ‚ The Governor and leaders of the Ohio General Assembly requested that the Ohio Controlling Board approve an initial request to allocate $200 million for higher education and $100 million for K-12 schools to address increasing costs associated with the COVID-19 safety measures."
,"July 9, 2020 ‚ The Governor announced he is awarding an additional grant of $15 million to the Coalition on Homelessness and Housing. The grant supports efforts to rehouse individuals and families that could be at greater risk of contracting COVID-19, especially those in congregate facilities such as homeless shelters."
,"July 16, 2020 ‚ The Governor announced that new public health data has led the Ohio Department of Health to designate 19 counties as being in a Red Alert Level 3 Public Health Emergency as defined by the Ohio Public Health Advisory System."
,"July 16, 2020 ‚ The Governor signed an executive order to extend and improve emergency rules that will provide additional flexibilities to allow health care professionals to deliver services via telehealth."
,"July 16, 2020 ‚ The Lt. Governor announced that Ohio Development Services Agency awarded $20 million in grants to 68 Ohio manufacturers to produce personal protective equipment (PPE) and help ensure the safety of Ohioans during the coronavirus pandemic."
,
,
,
Oklahoma,
,"March 15, 2020‚ Governor Stitt declared an emergency."
,"March 17, 2020 ‚ The Governor signed an amended executive order declaring a state of emergency that:"
,"Allows health professionals licensed in states that are members of the Emergency Management Compact to practice, so long as they meet certain other conditions; and"
,Allows state occupational licenses for health care professionals that are set to expire to be temporarily extended during the crisis.
,"March 18, 2020 ‚ The Governor amended Executive Order 2020-07 to include provisions suspending certain state regulations that could limit state and community transmission of the virus."
,"March 18, 2020 ‚ The Governor issued Executive Order 2020-08 strongly recommending Oklahomans follow all CDC guidance to protect public health over the next 15 days, among other actions."
,"March 21, 2020 ‚ The Governor issued an amendment to Executive Order 2020-07 that:"
,Allows University of Oklahoma and Oklahoma State University labs to perform diagnostic testing;
,Permits nurses with inactive licenses to quickly get recertified;
,"Allows nurses to practice regardless of tax compliant status; and,"
,Limits prescriptions of chloroquine or hydroxychloroquine to ensure there is an adequate supply for patients who need it most
,"March 24, 2020 ‚ The Oklahoma Department of Commerce is hosting teleconferences for Oklahoma businesses interested in the U.S. Small Business Administration Economic Injury Disaster Loan Program."
,"March 24, 2020 ‚ The Governor announced amendments to Executive Order 2020-07 providing for the following measures:"
,Issues a statewide ‚ÄúSafer at Home‚Äù order for adults over the age of 65 and vulnerable individuals with serious underlying medical conditions;
,Limits gatherings to no more than 10 people;
,Prohibits visitation to nursing homes and long-term care facilities;
,"Postpones all elective surgeries, minor medical procedures and non-emergency dental procedures until April 7;"
,"Requires restaurants to provide take-out and delivery options only and close all bars in Oklahoma counties; and,"
,Closes all businesses not identified as being within a critical infrastructure sector through April 15.
,"March 25, 2020- The Centers for Medicare & Medicaid Services (CMS) approved Oklahoma‚Äôs request for a Section 1135 Medicaid waiver. The approved waiver enables Oklahoma to provide flexibilities in Medicaid provider screening and enrollment, forgo certain pre-admission screening and annual resident review assessments, lift prior authorization requirements, allow for reimbursement facility services in alternative settings, and extend fair hearing and appeals timelines."
,"March 27, 2020 ‚ The Governor announced that the Oklahoma State University is increasing its testing capability after procuring supplies sufficient to analyze approximately 10,000 test samples being taken by health professionals across the state."
,"March 27, 2020 ‚ The Governor issued a statement clarifying elective surgeries and procedures suspended under Executive Order 2020-07 (4th amended)."
,"April 1, 2020 ‚ The Governor broadened testing criteria to include anyone with symptoms or those who have been in direct contact with someone who has been diagnosed."
,"April 1, 2020 ‚ The Governor issued Executive Order 2020-07, extending all provisions of the stay at home order to all 77 counties and:"
,Closing all businesses not identified as being within a critical infrastructure sector;
,Requiring restaurants to provide take-out and delivery options only and closing all bars through April 30;
,"Postponing all elective surgeries, minor medical procedures, and non-emergency dental procedures;"
,Issuing a statewide stay at home order for adults over the age of 65 and vulnerable individuals with serious underlying medical conditions;
,"Prohibiting visitations to nursing homes and long-term care facilities; and,"
,Limiting gatherings to no more than 10 people.
,"April 2, 2020 ‚ The Governor signed an executive order ensuring support staff of Oklahoma public schools can be paid for the remainder of their current contract despite school buildings being closed."
,"April 2, 2020 ‚ The Governor signed an executive order declaring a health emergency in all 77 Oklahoma counties for the next 30 days and designating the Oklahoma State Commissioner of Health as the primary public health authority responding to the emergency."
,"April 3, 2020 ‚ The Governor announced that due to the governor‚Äôs declaration of an emergency, the legislature is authorized to access an additional 25 percent of the Rainy Day Fund, or $201 million, to shore up a budget shortfall for the remainder of fiscal year 2020 which ends June 30."
,"April 6, 2020 ‚ The Governor approved an emergency rule that provides approval of temporary emergency waivers for the employment of nurse aide trainees in employer based nurse aide training programs."
,"April 6, 2020 ‚  The Governor approved an emergency rule to provide hospitals with flexibilities to hire nurse aids who are currently in employer-based training programs."
,"April 8, 2020 ‚ The Governor issued an executive order, ensuring first responders such as correctional officers, law enforcement and fire personnel who work for state agencies will receive guaranteed paid time off if they contract the virus. Additionally, the order:"
,"Removes barriers to allow more medical professionals to practice in the state by encouraging licensing boards to ease requirements on physician assistants, nurse practitioners and retired physicians;"
,Encourages the boards to increase opportunities for students and recent graduates who are not yet fully licensed to practice;
,"Allows closed health care facilities to be re-opened and remove regulatory burdens that would create lag time in getting bed space to treat patients; and,"
,Allows stretcher vans and stretcher aid vans to assist with emergencies and operate anywhere in the state.
,"April 9, 2020 ‚ The Governor signed SB 1053 and SB 617, fully funding the state government through the month of April."
,"April 10, 2020 ‚ The Governor announced the creation of the Oklahoma Manufacturing Reboot Program which will address the negative effects the COVID-19 pandemic has had on Oklahoma businesses, specifically manufacturers."
,"April 10, 2020 ‚ The Governor announced a comprehensive hospital surge plan in anticipation of peak cases in the coming weeks. Specifically, the plan has three components:"
,The initial phase aims to increase existing hospitals capacities by 40 percent;
,"The second phase includes OSU Medical Center in Tulsa and a hospital in the Oklahoma City metro areas to be used as flex sites; and,"
,"The third phase, if needed, will leverage additional facilities constructed by the U.S. Army Corps of Engineers with assistance from the Oklahoma National Guard."
,"April 10, 2020 ‚ The Governor approved more than 450 offenders for commutations to decrease prison overcrowding and reduce the risk of community transmission upon reentry."
,"April 15, 2020 ‚ The Governor announced the Safer at Home order has been extended through May 6 for adults over the age of 65 and vulnerable individuals with serious underlying medical conditions and all elective surgeries are able to resume starting April 24, 2020."
,"April 16, 2020 ‚ The Governor issued an amendment to Executive Order 2020-13, which establishes guidelines for medical providers to determine which elective surgeries that the state can resume April 24."
,"April 16, 2020 ‚ The Governor signed Executive Memorandum 2020-02 outlining an Elective Surgery Acuity Scale (ESAS) for medical providers to follow regarding when elective surgeries can be performed during the state of emergency."
,"April 16, 2020 ‚ The Governor announced all non-life-threatening medical procedures that would have the potential for increasing morbidity or mortality can be performed beginning April 24; additionally, all minor medical procedures and non-emergency dental procedures that are non-life-threatening illnesses may resume May 1."
,"April 20, 2020 ‚ The Board of Equalization declared a $416,883,273 revenue failure for FY2020, which allows the Legislature to access money from savings to fill the gap in the FY2020 budget."
,"April 22, 2020 ‚ The Governor announced the Open Up and Recover Safely (OURS) plan, which is a three-phased approach to reopen the state‚Äôs economy. The statewide plan is:"
,Based on scientific modeling from public health experts;
,Intended to mitigate risk of resurgence;
,Intended to protect Oklahoma‚Äôs most vulnerable citizens from the threat of COVID-19; and
,"Intended for businesses and individuals to utilize in conjunction with guidance from the Oklahoma Department of Commerce, the Oklahoma State Health Department, and the Centers for Disease Control and Prevention (CDC)."
,"May 5, 2020 ‚ The Governor announced the Federal Emergency Management Agency (FEMA) approved the state‚Äôs request to make funding available for crisis counseling, which will help support mental health initiatives."
,"May 12, 2020 ‚ The Governor issued a sixth amendment to Executive Order 2020-13 to allow the Oklahoma Department of Agriculture, Food and Forestry to assist with potential livestock processing facility disruptions."
,"May 12, 2020 ‚ The Governor announced a bipartisan legislative advisory group to work with the state‚Äôs administration to effectively distribute approximately $1.2 billion in federal funds provided to Oklahoma under the CARES Act."
,"May 20, 2020 ‚ The Governor announced the launch of an online platform that will help Oklahoma cities and counties apply for reimbursement through the $1.2 billion in federal funds provided to the state under the CARES Act."
,"May 21, 2020 ‚ The Governor signed HB 3350, providing a Cost of Living Adjustment to first responders, teachers and state employees. The increase applies to members of the Oklahoma Firefighters Pension and Retirement System, Oklahoma Police Pension and Retirement System, Uniform Retirement System for Justices and Judges, Teachers‚Äô Retirement System of Oklahoma, and the Oklahoma Public Employees Retirement System."
,"May 22, 2020 ‚ The Governor announced that the state will receive a Battelle Critical Care Decontamination System, making it possible for hospitals, health care workers, and first responders to recycle their N95 masks. The Battelle Critical Care Contamination System is a self-contained, mobile system that uses high concentration, vapor phase hydrogen peroxide to decontaminate N95 masks."
,"May 29, 2020 ‚ The Governor announced the state will proceed to Phase 3 of the Open Up and Recover Safely Plan on June 1."
,"June 2, 2020 ‚ The Governor announced the Governor‚Äôs Solution Task Force and the Oklahoma State Department of Health tested more than 35,800 residents and staff at 265 nursing homes and long-term care facilities across Oklahoma during the month of May."
,"June 2, 2020 ‚ The Governor announced cities and counties have from June 1 through June 10 to submit their first round of applications to the State‚Äôs CARES FORWARD team to receive reimbursement funding for local government response expenses."
,"June 12, 2020 ‚ The Governor amended an executive order to allow visitation for long-term care facilities to resume in a phased approach effective June 15."
,"June 12, 2020 ‚ The Governor and State Superintendent of Public Instruction announced they have partnered to give eligible school districts an opportunity to apply for $16 million in emergency relief funds through the federal CARES Act."
,"June 17, 2020 ‚ The Governor announced that the state has begun fulfilling reimbursement requests for CARES Act Coronavirus Relief Funds, fulfilling 30 percent of city and county requests in the first 7 days of receiving applications."
,"June 19, 2020 ‚ The Governor announced the state is dedicating $10 million towards an Eviction Mitigation grant program in partnership with local non-profits and is dedicating $100 million to the Oklahoma Business Relief Program in partnership with local financial institutions."
,"June 30, 2020 ‚ The Governor announced three new CARES Act grants to support efforts through the Oklahoma State Department of Health to address the COVID-19 pandemic. The three CARES Act grants announced are as follows:"
,COVID-19 Testing and Monitoring Grant ($50 million)
,Mobile Health Units ($4.2 million)
,Long Term Care Facilities and Nursing Home Grants ($35 million)
,"July 10, 2020 ‚ The Governor announced that $4.2 million in CARES Act funds will be distributed to 18 city and county governments to offset expenses incurred due to impacts from the COVID-19 pandemic."
